x_train_0,x_train_1,x_train_2,x_train_3,x_train_4,y_train
0.9086594737708706,-0.8576729200076335,0.012465397119376831,0.9991753825587859,-0.7512383057659016,-0.011874750109060743
-0.8576729200076335,0.012465397119376831,0.9991753825587859,-0.7512383057659016,-0.011874750109060743,0.9228214558781229
0.012465397119376831,0.9991753825587859,-0.7512383057659016,-0.011874750109060743,0.9228214558781229,-0.9306069146073028
0.9991753825587859,-0.7512383057659016,-0.011874750109060743,0.9228214558781229,-0.9306069146073028,0.6776794235933652
-0.7512383057659016,-0.011874750109060743,0.9228214558781229,-0.9306069146073028,0.6776794235933652,-0.0721653436871166
-0.011874750109060743,0.9228214558781229,-0.9306069146073028,0.6776794235933652,-0.0721653436871166,-0.4811934663431403
0.9228214558781229,-0.9306069146073028,0.6776794235933652,-0.0721653436871166,-0.4811934663431403,0.8118482569685063
-0.9306069146073028,0.6776794235933652,-0.0721653436871166,-0.4811934663431403,0.8118482569685063,-1.0033484998052236
0.6776794235933652,-0.0721653436871166,-0.4811934663431403,0.8118482569685063,-1.0033484998052236,1.057544753723427
-0.0721653436871166,-0.4811934663431403,0.8118482569685063,-1.0033484998052236,1.057544753723427,-0.9600937972112611
-0.4811934663431403,0.8118482569685063,-1.0033484998052236,1.057544753723427,-0.9600937972112611,1.001034798306415
0.8118482569685063,-1.0033484998052236,1.057544753723427,-0.9600937972112611,1.001034798306415,-0.9292887281313533
-1.0033484998052236,1.057544753723427,-0.9600937972112611,1.001034798306415,-0.9292887281313533,1.0255809864234626
1.057544753723427,-0.9600937972112611,1.001034798306415,-0.9292887281313533,1.0255809864234626,-1.2169184584521993
-0.9600937972112611,1.001034798306415,-0.9292887281313533,1.0255809864234626,-1.2169184584521993,0.9356984778540018
1.001034798306415,-0.9292887281313533,1.0255809864234626,-1.2169184584521993,0.9356984778540018,-0.9919541026749432
-0.9292887281313533,1.0255809864234626,-1.2169184584521993,0.9356984778540018,-0.9919541026749432,0.7995559450969507
1.0255809864234626,-1.2169184584521993,0.9356984778540018,-0.9919541026749432,0.7995559450969507,-0.5358057105541634
-1.2169184584521993,0.9356984778540018,-0.9919541026749432,0.7995559450969507,-0.5358057105541634,0.29444006235968856
0.9356984778540018,-0.9919541026749432,0.7995559450969507,-0.5358057105541634,0.29444006235968856,0.26670867593766967
-0.9919541026749432,0.7995559450969507,-0.5358057105541634,0.29444006235968856,0.26670867593766967,-0.7130971557676805
0.7995559450969507,-0.5358057105541634,0.29444006235968856,0.26670867593766967,-0.7130971557676805,0.9608972396349464
-0.5358057105541634,0.29444006235968856,0.26670867593766967,-0.7130971557676805,0.9608972396349464,-0.6411952920488604
0.29444006235968856,0.26670867593766967,-0.7130971557676805,0.9608972396349464,-0.6411952920488604,-0.4048880485593344
0.26670867593766967,-0.7130971557676805,0.9608972396349464,-0.6411952920488604,-0.4048880485593344,1.0971284474279488
-0.7130971557676805,0.9608972396349464,-0.6411952920488604,-0.4048880485593344,1.0971284474279488,-0.7109343150396118
0.9608972396349464,-0.6411952920488604,-0.4048880485593344,1.0971284474279488,-0.7109343150396118,-0.4497690577331412
-0.6411952920488604,-0.4048880485593344,1.0971284474279488,-0.7109343150396118,-0.4497690577331412,0.9926445391824766
-0.4048880485593344,1.0971284474279488,-0.7109343150396118,-0.4497690577331412,0.9926445391824766,-0.16786988994231317
1.0971284474279488,-0.7109343150396118,-0.4497690577331412,0.9926445391824766,-0.16786988994231317,-0.8610717552647725
-0.7109343150396118,-0.4497690577331412,0.9926445391824766,-0.16786988994231317,-0.8610717552647725,0.35868470345319853
-0.4497690577331412,0.9926445391824766,-0.16786988994231317,-0.8610717552647725,0.35868470345319853,0.7374806287719358
0.9926445391824766,-0.16786988994231317,-0.8610717552647725,0.35868470345319853,0.7374806287719358,-0.44267975581810226
-0.16786988994231317,-0.8610717552647725,0.35868470345319853,0.7374806287719358,-0.44267975581810226,-0.9042379688965549
-0.8610717552647725,0.35868470345319853,0.7374806287719358,-0.44267975581810226,-0.9042379688965549,0.045468345586116704
0.35868470345319853,0.7374806287719358,-0.44267975581810226,-0.9042379688965549,0.045468345586116704,0.8925505724765563
0.7374806287719358,-0.44267975581810226,-0.9042379688965549,0.045468345586116704,0.8925505724765563,0.6736178853969564
-0.44267975581810226,-0.9042379688965549,0.045468345586116704,0.8925505724765563,0.6736178853969564,-0.5210193410155697
-0.9042379688965549,0.045468345586116704,0.8925505724765563,0.6736178853969564,-0.5210193410155697,-1.0439728978277207
0.045468345586116704,0.8925505724765563,0.6736178853969564,-0.5210193410155697,-1.0439728978277207,-0.5800097289344537
0.8925505724765563,0.6736178853969564,-0.5210193410155697,-1.0439728978277207,-0.5800097289344537,0.35332739834312643
0.6736178853969564,-0.5210193410155697,-1.0439728978277207,-0.5800097289344537,0.35332739834312643,0.8560880556151916
-0.5210193410155697,-1.0439728978277207,-0.5800097289344537,0.35332739834312643,0.8560880556151916,1.0691834886382956
-1.0439728978277207,-0.5800097289344537,0.35332739834312643,0.8560880556151916,1.0691834886382956,0.5809737673257623
-0.5800097289344537,0.35332739834312643,0.8560880556151916,1.0691834886382956,0.5809737673257623,0.024915961123503482
0.35332739834312643,0.8560880556151916,1.0691834886382956,0.5809737673257623,0.024915961123503482,-0.5610297860416703
0.8560880556151916,1.0691834886382956,0.5809737673257623,0.024915961123503482,-0.5610297860416703,-0.9240777104155018
1.0691834886382956,0.5809737673257623,0.024915961123503482,-0.5610297860416703,-0.9240777104155018,-0.9327163011298332
0.5809737673257623,0.024915961123503482,-0.5610297860416703,-0.9240777104155018,-0.9327163011298332,-0.8326840324167042
0.024915961123503482,-0.5610297860416703,-0.9240777104155018,-0.9327163011298332,-0.8326840324167042,-0.9213234000679144
-0.5610297860416703,-0.9240777104155018,-0.9327163011298332,-0.8326840324167042,-0.9213234000679144,-0.9626336000743586
-0.9240777104155018,-0.9327163011298332,-0.8326840324167042,-0.9213234000679144,-0.9626336000743586,-0.9110252281461836
-0.9327163011298332,-0.8326840324167042,-0.9213234000679144,-0.9626336000743586,-0.9110252281461836,-0.9349334636139807
-0.8326840324167042,-0.9213234000679144,-0.9626336000743586,-0.9110252281461836,-0.9349334636139807,-0.9017338178131565
-0.9213234000679144,-0.9626336000743586,-0.9110252281461836,-0.9349334636139807,-0.9017338178131565,-1.1628997048869554
-0.9626336000743586,-0.9110252281461836,-0.9349334636139807,-0.9017338178131565,-1.1628997048869554,-0.8418675670174254
-0.9110252281461836,-0.9349334636139807,-0.9017338178131565,-1.1628997048869554,-0.8418675670174254,-0.5668641201928988
-0.9349334636139807,-0.9017338178131565,-1.1628997048869554,-0.8418675670174254,-0.5668641201928988,0.09993895195492825
-0.9017338178131565,-1.1628997048869554,-0.8418675670174254,-0.5668641201928988,0.09993895195492825,0.5115279698598163
-1.1628997048869554,-0.8418675670174254,-0.5668641201928988,0.09993895195492825,0.5115279698598163,0.8006240408677535
-0.8418675670174254,-0.5668641201928988,0.09993895195492825,0.5115279698598163,0.8006240408677535,0.9476198721733503
-0.5668641201928988,0.09993895195492825,0.5115279698598163,0.8006240408677535,0.9476198721733503,0.5623382694902794
0.09993895195492825,0.5115279698598163,0.8006240408677535,0.9476198721733503,0.5623382694902794,-0.5620328138043036
0.5115279698598163,0.8006240408677535,0.9476198721733503,0.5623382694902794,-0.5620328138043036,-0.9665162937912196
0.8006240408677535,0.9476198721733503,0.5623382694902794,-0.5620328138043036,-0.9665162937912196,-0.66861271048273
0.9476198721733503,0.5623382694902794,-0.5620328138043036,-0.9665162937912196,-0.66861271048273,0.40049162502971775
0.5623382694902794,-0.5620328138043036,-0.9665162937912196,-0.66861271048273,0.40049162502971775,0.9879119781005601
-0.5620328138043036,-0.9665162937912196,-0.66861271048273,0.40049162502971775,0.9879119781005601,0.5019987933037471
-0.9665162937912196,-0.66861271048273,0.40049162502971775,0.9879119781005601,0.5019987933037471,-0.8710888045678121
-0.66861271048273,0.40049162502971775,0.9879119781005601,0.5019987933037471,-0.8710888045678121,-0.480459201033118
0.40049162502971775,0.9879119781005601,0.5019987933037471,-0.8710888045678121,-0.480459201033118,0.7234110038383785
0.9879119781005601,0.5019987933037471,-0.8710888045678121,-0.480459201033118,0.7234110038383785,0.5899656769154001
0.5019987933037471,-0.8710888045678121,-0.480459201033118,0.7234110038383785,0.5899656769154001,-0.7050802396676481
-0.8710888045678121,-0.480459201033118,0.7234110038383785,0.5899656769154001,-0.7050802396676481,-0.4273108615845884
-0.480459201033118,0.7234110038383785,0.5899656769154001,-0.7050802396676481,-0.4273108615845884,0.952822152516079
0.7234110038383785,0.5899656769154001,-0.7050802396676481,-0.4273108615845884,0.952822152516079,-0.18247128953613817
0.5899656769154001,-0.7050802396676481,-0.4273108615845884,0.952822152516079,-0.18247128953613817,-0.8589979136999106
-0.7050802396676481,-0.4273108615845884,0.952822152516079,-0.18247128953613817,-0.8589979136999106,0.904780299537444
-0.4273108615845884,0.952822152516079,-0.18247128953613817,-0.8589979136999106,0.904780299537444,-0.17805048464217046
0.952822152516079,-0.18247128953613817,-0.8589979136999106,0.904780299537444,-0.17805048464217046,-0.6862896397657423
-0.18247128953613817,-0.8589979136999106,0.904780299537444,-0.17805048464217046,-0.6862896397657423,0.8849605179295355
-0.8589979136999106,0.904780299537444,-0.17805048464217046,-0.6862896397657423,0.8849605179295355,-0.8336598999273366
0.904780299537444,-0.17805048464217046,-0.6862896397657423,0.8849605179295355,-0.8336598999273366,0.24116990078998882
-0.17805048464217046,-0.6862896397657423,0.8849605179295355,-0.8336598999273366,0.24116990078998882,0.3073330504446508
-0.6862896397657423,0.8849605179295355,-0.8336598999273366,0.24116990078998882,0.3073330504446508,-0.9137281386992007
0.8849605179295355,-0.8336598999273366,0.24116990078998882,0.3073330504446508,-0.9137281386992007,1.0016490553263253
-0.8336598999273366,0.24116990078998882,0.3073330504446508,-0.9137281386992007,1.0016490553263253,-0.9894235281341585
0.24116990078998882,0.3073330504446508,-0.9137281386992007,1.0016490553263253,-0.9894235281341585,0.888065795191921
0.3073330504446508,-0.9137281386992007,1.0016490553263253,-0.9894235281341585,0.888065795191921,-0.9434590187892056
-0.9137281386992007,1.0016490553263253,-0.9894235281341585,0.888065795191921,-0.9434590187892056,0.7537050001070195
1.0016490553263253,-0.9894235281341585,0.888065795191921,-0.9434590187892056,0.7537050001070195,-0.7723181761881301
-0.9894235281341585,0.888065795191921,-0.9434590187892056,0.7537050001070195,-0.7723181761881301,0.8335754103528681
0.888065795191921,-0.9434590187892056,0.7537050001070195,-0.7723181761881301,0.8335754103528681,-0.9870789547047328
-0.9434590187892056,0.7537050001070195,-0.7723181761881301,0.8335754103528681,-0.9870789547047328,0.9468735571226119
0.7537050001070195,-0.7723181761881301,0.8335754103528681,-0.9870789547047328,0.9468735571226119,-0.8679726535423044
-0.7723181761881301,0.8335754103528681,-0.9870789547047328,0.9468735571226119,-0.8679726535423044,0.9466206597982815
0.8335754103528681,-0.9870789547047328,0.9468735571226119,-0.8679726535423044,0.9466206597982815,-0.44807756405981836
-0.9870789547047328,0.9468735571226119,-0.8679726535423044,0.9466206597982815,-0.44807756405981836,0.25531167814023625
0.9468735571226119,-0.8679726535423044,0.9466206597982815,-0.44807756405981836,0.25531167814023625,0.3649304042913067
-0.8679726535423044,0.9466206597982815,-0.44807756405981836,0.25531167814023625,0.3649304042913067,-0.7383745955790838
0.9466206597982815,-0.44807756405981836,0.25531167814023625,0.3649304042913067,-0.7383745955790838,0.8622096323858117
-0.44807756405981836,0.25531167814023625,0.3649304042913067,-0.7383745955790838,0.8622096323858117,-0.5381898523542858
0.25531167814023625,0.3649304042913067,-0.7383745955790838,0.8622096323858117,-0.5381898523542858,-0.614030468487343
0.3649304042913067,-0.7383745955790838,0.8622096323858117,-0.5381898523542858,-0.614030468487343,0.8179055616122999
-0.7383745955790838,0.8622096323858117,-0.5381898523542858,-0.614030468487343,0.8179055616122999,-0.6528657600317557
0.8622096323858117,-0.5381898523542858,-0.614030468487343,0.8179055616122999,-0.6528657600317557,-0.6435493807522898
-0.5381898523542858,-0.614030468487343,0.8179055616122999,-0.6528657600317557,-0.6435493807522898,0.9630397691068812
-0.614030468487343,0.8179055616122999,-0.6528657600317557,-0.6435493807522898,0.9630397691068812,-0.02040552758475278
0.8179055616122999,-0.6528657600317557,-0.6435493807522898,0.9630397691068812,-0.02040552758475278,-1.090387530164747
-0.6528657600317557,-0.6435493807522898,0.9630397691068812,-0.02040552758475278,-1.090387530164747,-0.040089749106656206
-0.6435493807522898,0.9630397691068812,-0.02040552758475278,-1.090387530164747,-0.040089749106656206,1.018728762410853
0.9630397691068812,-0.02040552758475278,-1.090387530164747,-0.040089749106656206,1.018728762410853,0.009917304219774924
-0.02040552758475278,-1.090387530164747,-0.040089749106656206,1.018728762410853,0.009917304219774924,-0.8600025184032688
-1.090387530164747,-0.040089749106656206,1.018728762410853,0.009917304219774924,-0.8600025184032688,-0.3995200271373037
-0.040089749106656206,1.018728762410853,0.009917304219774924,-0.8600025184032688,-0.3995200271373037,0.9112829739171887
1.018728762410853,0.009917304219774924,-0.8600025184032688,-0.3995200271373037,0.9112829739171887,0.9506552054676076
0.009917304219774924,-0.8600025184032688,-0.3995200271373037,0.9112829739171887,0.9506552054676076,0.08460831185848465
-0.8600025184032688,-0.3995200271373037,0.9112829739171887,0.9506552054676076,0.08460831185848465,-0.7252613771091319
-0.3995200271373037,0.9112829739171887,0.9506552054676076,0.08460831185848465,-0.7252613771091319,-0.8060838971260192
0.9112829739171887,0.9506552054676076,0.08460831185848465,-0.7252613771091319,-0.8060838971260192,-0.3672604843890163
0.9506552054676076,0.08460831185848465,-0.7252613771091319,-0.8060838971260192,-0.3672604843890163,0.22582529501795984
0.08460831185848465,-0.7252613771091319,-0.8060838971260192,-0.3672604843890163,0.22582529501795984,0.9515569115047039
-0.7252613771091319,-0.8060838971260192,-0.3672604843890163,0.22582529501795984,0.9515569115047039,1.046586846287951
-0.8060838971260192,-0.3672604843890163,0.22582529501795984,0.9515569115047039,1.046586846287951,0.8958153010825569
